id,episode_id,user_id,watched_time
8622,299,5,2023-08-30 02:40:50.889637
8623,1879,95,2023-08-06 02:26:39.069203
8624,233,18,2023-03-25 02:40:50.889880
8625,84,57,2023-10-10 02:26:39.069288
8626,172,42,2023-04-12 02:40:50.890133
8627,1741,21,2023-08-01 02:26:39.069427
8628,1439,51,2023-10-27 02:40:50.890403
8629,1935,94,2023-08-06 02:26:39.069512
8630,498,3,2023-08-21 02:40:50.890662
8631,373,18,2023-05-10 02:26:39.069596
8632,148,4,2023-04-17 02:40:50.890923
8633,1451,77,2024-01-21 02:26:39.069677
8634,847,44,2023-08-16 02:40:50.891188
8636,1389,40,2023-11-20 02:40:50.891470
8637,670,39,2023-07-06 02:26:39.069840
8638,616,18,2023-04-30 02:40:50.891740
8639,864,68,2023-09-16 02:26:39.069916
8640,960,2,2024-02-09 02:40:50.891967
8641,1070,9,2023-05-08 02:26:39.070007
8642,341,66,2023-05-29 02:40:50.892209
8643,1868,97,2023-08-26 02:26:39.070090
8644,861,79,2023-09-15 02:40:50.892430
8645,1347,12,2024-03-02 02:26:39.070159
8646,720,2,2023-05-16 02:40:50.892731
8647,819,53,2023-04-13 02:26:39.070224
8648,871,9,2023-09-16 02:40:50.892983
8649,1620,35,2023-08-06 02:26:39.070309
8650,930,64,2023-03-21 02:40:50.893233
8651,1892,23,2023-05-26 02:26:39.070376
8652,180,23,2023-06-24 02:40:50.893528
8654,181,42,2024-03-04 02:40:50.893810
8655,1952,73,2023-12-26 02:26:39.070506
8656,539,98,2023-07-29 02:40:50.894063
8658,218,90,2023-10-31 02:40:50.894313
8659,1622,49,2023-10-09 02:26:39.070669
8660,526,86,2023-08-07 02:40:50.894538
8661,400,71,2023-06-28 02:26:39.070749
8662,42,22,2023-12-18 02:40:50.894818
8663,88,6,2023-10-03 02:26:39.070830
8664,699,78,2023-06-05 02:40:50.895071
8665,742,75,2023-10-02 02:26:39.070915
8666,421,23,2023-12-14 02:40:50.895298
8667,1267,64,2023-05-24 02:26:39.071003
8668,1780,43,2024-02-28 02:40:50.895534
8669,466,95,2023-07-12 02:26:39.071089
8670,1699,45,2023-11-01 02:40:50.895782
8671,412,29,2024-02-21 02:26:39.071176
8672,610,66,2023-08-18 02:40:50.896039
8673,1084,1,2023-12-18 02:26:39.071243
8674,949,41,2023-11-29 02:40:50.896287
8675,1783,34,2023-10-04 02:26:39.071308
8676,1907,12,2023-12-30 02:40:50.896529
8677,467,82,2023-04-15 02:26:39.071400
8678,1038,26,2023-09-26 02:40:50.896748
8679,383,61,2024-01-02 02:26:39.071468
8680,1681,72,2023-10-21 02:40:50.897024
8681,742,84,2023-03-31 02:26:39.071533
8682,1635,67,2023-03-17 02:40:50.897269
8683,412,37,2023-08-05 02:26:39.071598
8684,1876,34,2023-12-18 02:40:50.897601
8685,1632,23,2023-06-28 02:26:39.071663
8686,618,8,2023-05-18 02:40:50.897827
8687,1638,89,2023-04-10 02:26:39.071763
8688,99,34,2024-01-18 02:40:50.898080
8689,1074,32,2024-02-20 02:26:39.071831
8690,200,68,2023-10-18 02:40:50.898345
8691,453,16,2023-10-16 02:26:39.071896
8692,1132,38,2023-10-16 02:40:50.898620
8693,1598,64,2024-01-31 02:26:39.071991
8694,1050,56,2023-03-07 02:40:50.898844
8695,990,77,2023-09-02 02:26:39.072057
8696,607,97,2023-12-16 02:40:50.899115
8697,1636,75,2023-07-03 02:26:39.072155
8698,519,100,2024-02-12 02:40:50.899353
8699,1207,73,2023-07-26 02:26:39.072243
8700,1390,35,2023-12-01 02:40:50.899581
8701,1564,34,2023-04-19 02:26:39.072314
8702,682,40,2023-09-15 02:40:50.899800
8703,1082,88,2023-07-06 02:26:39.072388
8704,1187,94,2023-06-24 02:40:50.900019
8705,676,89,2024-01-04 02:26:39.072469
8706,1397,82,2023-05-11 02:40:50.900305
8707,1897,48,2023-06-17 02:26:39.072545
8708,863,60,2023-12-01 02:40:50.900551
8709,941,94,2023-05-16 02:26:39.072625
8710,342,58,2023-11-28 02:40:50.900771
8711,1108,3,2023-10-25 02:26:39.072706
8712,1706,99,2024-01-21 02:40:50.900990
8713,384,21,2023-05-13 02:26:39.072790
8714,182,32,2023-03-29 02:40:50.901224
8715,1188,8,2023-12-22 02:26:39.072873
8716,1645,79,2023-12-13 02:40:50.901557
8717,1027,41,2023-07-13 02:26:39.072954
8718,1657,91,2024-01-20 02:40:50.901781
8719,375,89,2023-12-27 02:26:39.073039
8720,1131,14,2023-04-11 02:40:50.902019
8722,1235,66,2024-02-17 02:40:50.902285
8723,1108,7,2023-10-18 02:26:39.073224
8724,715,66,2023-04-11 02:40:50.902523
8725,1526,47,2023-08-04 02:26:39.073333
8726,1667,98,2023-12-15 02:40:50.902768
8727,884,82,2023-09-05 02:26:39.073414
8728,544,86,2023-05-08 02:40:50.902989
8729,386,7,2023-10-09 02:26:39.073479
8730,1109,29,2023-06-02 02:40:50.903208
8731,1335,38,2023-06-08 02:26:39.073544
8732,4,5,2023-07-15 02:40:50.903476
8734,1874,36,2023-11-17 02:40:50.903707
8735,742,66,2023-11-27 02:26:39.073693
8736,1890,68,2023-09-12 02:40:50.903935
8737,370,99,2023-04-19 02:26:39.073787
8738,1392,99,2023-04-10 02:40:50.904160
8739,375,24,2024-01-17 02:26:39.073905
8740,850,59,2023-12-08 02:40:50.904411
8741,380,77,2023-12-11 02:26:39.073991
8742,321,78,2024-02-11 02:40:50.904656
8743,469,70,2023-09-22 02:26:39.074077
8744,978,30,2023-12-27 02:40:50.904903
8745,412,41,2023-03-21 02:26:39.074175
8746,1562,11,2023-04-03 02:40:50.905151
8747,474,39,2023-10-19 02:26:39.074254
8748,1191,56,2023-09-16 02:40:50.905427
8749,858,88,2023-03-14 02:26:39.074356
8750,1045,16,2023-09-25 02:40:50.905699
8751,822,89,2023-09-02 02:26:39.074447
8752,1682,47,2023-07-31 02:40:50.905945
8753,467,13,2023-06-06 02:26:39.074513
8754,629,82,2023-07-16 02:40:50.906192
8755,1672,75,2023-09-07 02:26:39.074579
8756,1703,31,2023-11-29 02:40:50.906411
8757,96,19,2024-02-28 02:26:39.074643
8758,882,57,2023-08-26 02:40:50.906679
8759,853,18,2023-06-14 02:26:39.074738
8760,5,10,2024-02-10 02:40:50.906901
8762,1440,59,2023-12-26 02:40:50.907162
8764,1750,57,2023-07-10 02:40:50.907383
8765,1044,53,2023-09-13 02:26:39.075008
8766,962,85,2023-05-25 02:40:50.907616
8767,1026,21,2024-01-13 02:26:39.075092
8768,911,92,2023-03-12 02:40:50.907935
8769,1741,28,2023-12-17 02:26:39.075175
8770,1590,63,2023-08-05 02:40:50.908252
8771,990,65,2023-11-13 02:26:39.075261
8772,1763,81,2023-09-19 02:40:50.908517
8773,1897,25,2023-05-24 02:26:39.075348
8774,1945,83,2023-04-30 02:40:50.908805
8776,691,63,2023-11-06 02:40:50.909176
8777,412,68,2023-06-07 02:26:39.075537
8778,1170,20,2023-10-09 02:40:50.909540
8780,1626,54,2024-02-21 02:40:50.909824
8781,375,90,2024-01-07 02:26:39.075667
8782,1052,48,2023-04-01 02:40:50.910140
8783,941,54,2023-07-14 02:26:39.075737
8784,923,61,2024-02-16 02:40:50.910383
8785,1281,10,2024-01-06 02:26:39.075855
8786,1132,45,2024-02-26 02:40:50.910646
8788,713,18,2023-03-17 02:40:50.910902
8789,1886,62,2023-09-09 02:26:39.076104
8790,341,12,2024-01-17 02:40:50.911171
8791,1674,40,2023-03-18 02:26:39.076172
8792,138,77,2023-12-26 02:40:50.911419
8793,404,47,2023-12-25 02:26:39.076287
8794,1200,43,2024-02-29 02:40:50.911675
8795,412,57,2023-05-05 02:26:39.076418
8796,759,93,2023-08-29 02:40:50.911919
8797,371,67,2023-09-12 02:26:39.076550
8798,1760,66,2023-04-02 02:40:50.912172
8799,85,23,2023-03-08 02:26:39.076636
8800,436,99,2023-11-15 02:40:50.912413
8801,84,39,2024-02-20 02:26:39.076735
8802,626,51,2023-03-07 02:40:50.912666
8803,875,96,2024-01-05 02:26:39.076808
8804,1939,67,2023-12-10 02:40:50.912891
8805,391,29,2023-12-31 02:26:39.076874
8806,1100,43,2024-02-01 02:40:50.913163
8807,456,89,2023-12-24 02:26:39.076958
8808,692,59,2024-02-10 02:40:50.913442
8809,1975,89,2023-11-10 02:26:39.077024
8810,1708,82,2023-12-21 02:40:50.913676
8811,1395,40,2024-01-01 02:26:39.077089
8812,1466,36,2023-04-08 02:40:50.913922
8813,1892,27,2023-12-30 02:26:39.077154
8814,1134,46,2023-04-05 02:40:50.914172
8815,95,11,2023-08-01 02:26:39.077219
8816,1773,93,2023-08-29 02:40:50.914399
8817,467,89,2024-01-08 02:26:39.077283
8818,182,84,2023-12-21 02:40:50.914645
8819,990,10,2024-02-25 02:26:39.077361
8820,792,49,2023-07-17 02:40:50.914904
8822,1600,33,2023-07-27 02:40:50.915139
8824,769,73,2023-03-23 02:40:50.915387
8825,1347,6,2023-11-26 02:26:39.077669
8826,1853,31,2023-10-11 02:40:50.915629
8827,1264,14,2024-02-18 02:26:39.077761
8828,279,39,2023-11-29 02:40:50.915879
8829,673,85,2023-06-17 02:26:39.077856
8830,672,23,2023-12-29 02:40:50.916104
8831,830,76,2024-02-04 02:26:39.077923
8832,855,21,2023-05-28 02:40:50.916365
8833,676,61,2024-01-05 02:26:39.078005
8834,1351,25,2023-07-21 02:40:50.916602
8836,347,22,2024-01-27 02:40:50.916853
8837,443,9,2023-10-03 02:26:39.078135
8838,18,26,2024-03-01 02:40:50.917114
8839,373,86,2024-02-29 02:26:39.078199
8840,1951,24,2023-03-27 02:40:50.917398
8842,1796,64,2023-11-19 02:40:50.917627
8843,1897,16,2023-05-02 02:26:39.078327
8844,609,24,2024-01-01 02:40:50.917891
8845,1084,27,2023-05-10 02:26:39.078391
8846,961,4,2023-10-03 02:40:50.918281
8847,1452,26,2023-12-02 02:26:39.078475
8848,972,39,2023-05-30 02:40:50.918764
8849,408,86,2023-09-08 02:26:39.078562
8850,1728,37,2024-03-01 02:40:50.919258
8851,472,4,2024-01-19 02:26:39.078627
8852,1174,83,2024-02-22 02:40:50.919749
8853,388,19,2023-10-15 02:26:39.078723
8854,1635,2,2023-10-18 02:40:50.920238
8856,1825,46,2023-11-16 02:40:50.920731
8857,374,46,2023-12-14 02:26:39.078912
8858,1120,39,2023-10-10 02:40:50.921208
8859,1594,65,2023-04-27 02:26:39.078990
8860,585,36,2023-08-17 02:40:50.921701
8861,1348,31,2023-06-21 02:26:39.079096
8862,993,24,2023-12-10 02:40:50.922180
8863,946,73,2024-01-31 02:26:39.079162
8864,1684,64,2023-05-01 02:40:50.922657
8865,798,13,2023-05-14 02:26:39.079228
8866,1151,18,2023-06-23 02:40:50.923132
8867,1821,98,2024-02-27 02:26:39.079293
8868,1790,10,2023-06-27 02:40:50.923398
8870,1790,20,2023-07-02 02:40:50.923623
8871,400,92,2023-11-28 02:26:39.079423
8872,749,23,2023-10-16 02:40:50.923843
8873,451,37,2023-12-09 02:26:39.079487
8874,898,99,2023-11-02 02:40:50.924062
8875,1561,97,2023-06-04 02:26:39.079563
8876,1333,26,2023-10-23 02:40:50.924341
8877,1980,1,2024-01-15 02:26:39.079659
8878,211,60,2023-07-20 02:40:50.924584
8879,390,28,2023-06-21 02:26:39.079725
8880,930,22,2023-03-22 02:40:50.924809
8881,1738,91,2023-07-06 02:26:39.079817
8882,275,3,2023-10-22 02:40:50.925044
8883,1658,47,2023-03-14 02:26:39.079916
8884,1680,69,2023-03-11 02:40:50.925291
8885,385,76,2023-12-02 02:26:39.080006
8886,1878,34,2023-10-11 02:40:50.925545
8887,663,57,2023-03-27 02:26:39.080092
8888,264,31,2023-06-29 02:40:50.925767
8889,670,14,2023-12-04 02:26:39.080176
8890,1314,50,2023-12-22 02:40:50.926011
8891,1938,46,2023-08-24 02:26:39.080242
8892,1249,82,2023-05-28 02:40:50.926239
8893,374,55,2023-11-17 02:26:39.080307
8894,1498,20,2023-09-15 02:40:50.926478
8895,1594,66,2023-11-10 02:26:39.080371
8896,1367,87,2023-08-30 02:40:50.926730
8897,443,53,2024-01-08 02:26:39.080436
8898,427,74,2023-05-01 02:40:50.926982
8899,1456,98,2023-09-27 02:26:39.080500
8900,595,40,2023-05-25 02:40:50.927206
8901,679,16,2023-07-11 02:26:39.080565
8902,301,37,2023-05-24 02:40:50.927449
8903,1065,15,2023-06-13 02:26:39.080642
8904,1844,21,2023-06-25 02:40:50.927706
8905,1658,18,2023-06-26 02:26:39.080740
8906,1034,45,2023-05-15 02:40:50.927927
8907,1610,98,2023-09-03 02:26:39.080812
8908,1951,50,2023-09-01 02:40:50.928176
8909,1717,91,2023-10-10 02:26:39.080910
8910,903,48,2023-05-06 02:40:50.928403
8912,1094,71,2023-06-27 02:40:50.928640
8913,1399,11,2023-09-20 02:26:39.081091
8914,1556,56,2023-04-17 02:40:50.928905
8915,94,64,2024-01-06 02:26:39.081192
8916,1575,96,2023-03-24 02:40:50.929150
8917,676,50,2023-10-12 02:26:39.081286
8918,488,98,2023-05-15 02:40:50.929384
8919,946,59,2023-05-03 02:26:39.081385
8920,592,33,2024-01-11 02:40:50.929627
8921,665,95,2023-09-28 02:26:39.081502
8922,190,31,2024-02-22 02:40:50.929883
8923,881,88,2023-07-22 02:26:39.081599
8924,1590,1,2023-06-20 02:40:50.930107
8925,1987,29,2023-05-27 02:26:39.081696
8926,1569,98,2023-03-23 02:40:50.930370
8927,90,53,2023-10-09 02:26:39.081795
8928,161,57,2024-01-18 02:40:50.930607
8929,1348,55,2023-11-30 02:26:39.081869
8930,534,7,2023-08-02 02:40:50.930843
8931,473,9,2023-07-06 02:26:39.081968
8932,904,19,2023-11-14 02:40:50.931091
8933,88,87,2023-08-30 02:26:39.082060
8934,1073,43,2023-04-29 02:40:50.931365
8935,369,23,2024-02-28 02:26:39.082154
8936,1035,83,2024-01-09 02:40:50.931633
8937,1892,87,2023-06-28 02:26:39.082229
8938,1964,51,2023-05-22 02:40:50.931909
8939,1742,87,2024-01-12 02:26:39.082313
8940,1505,28,2024-01-10 02:40:50.932180
8941,1791,51,2023-07-25 02:26:39.082379
8942,215,65,2023-12-02 02:40:50.932453
8943,1980,67,2023-04-03 02:26:39.082471
8944,599,86,2023-10-22 02:40:50.932713
8945,381,87,2024-01-22 02:26:39.082540
8946,691,96,2023-10-16 02:40:50.932991
8947,454,16,2023-12-23 02:26:39.082605
8948,632,98,2023-08-21 02:40:50.933261
8949,1338,51,2023-08-13 02:26:39.082670
8950,1550,87,2023-10-10 02:40:50.933564
8951,822,89,2023-05-08 02:26:39.082734
8952,724,75,2023-09-23 02:40:50.933816
8953,679,14,2023-12-10 02:26:39.082800
8954,978,52,2023-03-13 02:40:50.934112
8955,456,9,2023-09-01 02:26:39.082879
8956,1054,50,2023-03-28 02:40:50.934356
8957,1082,26,2023-09-14 02:26:39.082951
8958,557,85,2023-09-17 02:40:50.934600
8959,1055,26,2023-05-06 02:26:39.083040
8960,645,52,2023-03-14 02:40:50.934885
8961,370,52,2024-01-03 02:26:39.083145
8962,1541,54,2024-02-29 02:40:50.935286
8963,789,30,2023-08-01 02:26:39.083236
8964,1724,24,2023-03-31 02:40:50.935559
8965,971,93,2023-06-24 02:26:39.083308
8966,62,4,2023-06-27 02:40:50.935781
8967,1026,36,2023-05-13 02:26:39.083403
8968,1191,55,2023-04-09 02:40:50.936025
8969,381,76,2023-10-18 02:26:39.083469
8970,1241,19,2023-10-14 02:40:50.936246
8971,1461,97,2023-04-11 02:26:39.083556
8972,1453,94,2023-09-27 02:40:50.936483
8974,1363,11,2023-11-05 02:40:50.936721
8975,454,61,2023-03-30 02:26:39.083699
8976,1749,94,2024-02-04 02:40:50.936943
8977,1561,78,2023-08-11 02:26:39.083773
8978,158,75,2023-08-10 02:40:50.937215
8979,1011,63,2023-06-18 02:26:39.083839
8980,776,15,2023-12-24 02:40:50.937453
8981,395,36,2023-12-21 02:26:39.083904
8982,1543,59,2023-11-11 02:40:50.937712
8983,1404,99,2023-07-17 02:26:39.083997
8984,1678,38,2023-03-10 02:40:50.937934
8985,1026,14,2024-01-03 02:26:39.084068
8986,547,67,2023-09-17 02:40:50.938180
8987,1587,33,2023-06-29 02:26:39.084163
8988,1153,62,2023-05-04 02:40:50.938420
8989,1460,64,2023-11-08 02:26:39.084238
8990,324,99,2023-04-04 02:40:50.938750
8991,1128,81,2023-12-28 02:26:39.084329
8992,1684,40,2023-04-21 02:40:50.938975
8993,826,4,2024-01-15 02:26:39.084406
8994,1438,39,2024-01-27 02:40:50.939236
8995,88,95,2024-02-07 02:26:39.084491
8996,435,99,2023-05-25 02:40:50.939496
8997,395,9,2023-06-24 02:26:39.084557
8998,1224,37,2023-03-19 02:40:50.939718
8999,679,87,2024-02-21 02:26:39.084646
9000,1012,39,2023-12-12 02:40:50.939979
9001,1084,23,2023-08-23 02:26:39.084713
9002,536,56,2023-09-23 02:40:50.940210
9003,858,78,2023-03-24 02:26:39.084794
9004,1781,87,2023-10-16 02:40:50.940465
9005,402,42,2023-12-18 02:26:39.084861
9006,273,75,2023-04-14 02:40:50.940686
9008,933,41,2023-11-12 02:40:50.940925
9009,839,80,2024-01-16 02:26:39.084992
9010,1149,57,2024-02-14 02:40:50.941146
9011,401,98,2024-01-26 02:26:39.085085
9012,1626,48,2023-07-08 02:40:50.941413
9013,1460,85,2023-06-13 02:26:39.085163
9014,276,45,2023-10-18 02:40:50.941649
9016,1198,80,2023-10-06 02:40:50.941870
9017,1072,60,2023-11-23 02:26:39.085360
9018,13,11,2023-09-18 02:40:50.942159
9019,1879,38,2023-04-02 02:26:39.085456
9020,1625,66,2023-07-13 02:40:50.942394
9021,372,64,2023-06-28 02:26:39.085573
9022,494,40,2023-10-19 02:40:50.942638
9023,789,65,2023-10-24 02:26:39.085693
9024,1418,77,2024-01-03 02:40:50.942890
9025,412,70,2023-09-12 02:26:39.085820
9026,1185,44,2023-03-30 02:40:50.943182
9027,1188,70,2023-05-31 02:26:39.085895
9028,110,2,2023-12-08 02:40:50.943449
9029,956,3,2024-02-18 02:26:39.085962
9030,327,19,2023-12-16 02:40:50.943700
9031,670,56,2024-01-05 02:26:39.086058
9032,553,94,2023-05-05 02:40:50.943941
9033,881,50,2023-07-19 02:26:39.086154
9034,1767,43,2024-01-31 02:40:50.944248
9035,1776,41,2023-08-26 02:26:39.086234
9036,957,95,2023-06-01 02:40:50.944493
9037,378,57,2023-07-14 02:26:39.086337
9038,1829,95,2023-08-28 02:40:50.944795
9040,105,85,2023-05-23 02:40:50.945067
9041,1713,23,2023-05-25 02:26:39.086472
9042,13,77,2023-07-25 02:40:50.945402
9043,1065,85,2023-10-02 02:26:39.086538
9044,1890,49,2023-06-16 02:40:50.945649
9045,1754,91,2023-12-12 02:26:39.086626
9046,1421,11,2024-01-27 02:40:50.945910
9047,1082,63,2023-07-29 02:26:39.086721
9048,1545,49,2023-03-12 02:40:50.946155
9049,1620,18,2023-09-28 02:26:39.086812
9050,1833,41,2023-09-07 02:40:50.946447
9051,719,92,2023-08-19 02:26:39.086882
9052,1966,1,2023-03-15 02:40:50.946671
9053,1504,63,2024-01-09 02:26:39.086961
9054,190,67,2023-04-29 02:40:50.946943
9055,1805,73,2023-03-26 02:26:39.087027
9056,290,15,2023-09-29 02:40:50.947188
9057,1027,63,2023-04-03 02:26:39.087092
9058,335,77,2024-02-03 02:40:50.947466
9059,374,71,2023-03-21 02:26:39.087180
9060,1615,68,2023-07-24 02:40:50.947690
9061,397,70,2023-05-18 02:26:39.087247
9062,712,55,2023-05-01 02:40:50.947947
9063,378,61,2023-07-06 02:26:39.087313
9064,1168,73,2024-01-05 02:40:50.948226
9065,392,72,2023-12-16 02:26:39.087394
9066,1691,48,2023-07-11 02:40:50.948531
9067,406,65,2024-02-06 02:26:39.087461
9068,1343,36,2023-05-27 02:40:50.948755
9069,990,51,2023-10-23 02:26:39.087526
9070,136,97,2024-02-19 02:40:50.949013
9071,1074,64,2023-05-08 02:26:39.087591
9072,895,8,2023-10-03 02:40:50.949287
9073,701,49,2023-04-25 02:26:39.087668
9074,140,94,2023-06-21 02:40:50.949603
9075,1157,87,2023-09-07 02:26:39.087742
9076,953,86,2023-07-31 02:40:50.949826
9078,429,99,2023-05-15 02:40:50.950095
9080,3,6,2023-06-11 02:40:50.950390
9081,372,4,2023-05-08 02:26:39.088017
9082,1604,85,2024-02-28 02:40:50.950669
9083,875,6,2023-12-31 02:26:39.088083
9084,1934,92,2023-12-17 02:40:50.950903
9085,382,47,2023-09-09 02:26:39.088148
9086,1923,49,2023-06-25 02:40:50.951167
9087,401,95,2023-05-12 02:26:39.088221
9088,608,94,2023-06-16 02:40:50.951454
9089,663,4,2023-04-20 02:26:39.088310
9090,1643,19,2023-12-14 02:40:50.951717
9091,1620,44,2023-08-24 02:26:39.088376
9092,1334,33,2023-05-17 02:40:50.951941
9093,412,13,2023-07-30 02:26:39.088459
9094,1580,2,2023-05-02 02:40:50.952191
9095,1283,45,2023-09-05 02:26:39.088528
9096,1677,100,2023-11-05 02:40:50.952491
9097,1338,53,2023-09-08 02:26:39.088594
9098,1959,40,2023-12-29 02:40:50.952779
9099,1594,8,2023-04-02 02:26:39.088682
9100,278,100,2023-06-24 02:40:50.953022
9101,1860,32,2023-10-31 02:26:39.088766
9102,1519,35,2023-05-02 02:40:50.953270
9104,1444,58,2023-06-21 02:40:50.953549
9105,368,40,2023-05-07 02:26:39.088961
9106,590,38,2023-07-15 02:40:50.953823
9107,1747,11,2023-03-19 02:26:39.089049
9108,790,42,2023-12-09 02:40:50.954069
9109,774,9,2023-10-01 02:26:39.089139
9110,319,22,2023-06-21 02:40:50.954315
9111,1011,15,2023-09-15 02:26:39.089207
9112,1828,9,2023-08-29 02:40:50.954561
9113,1312,22,2024-02-24 02:26:39.089272
9114,1753,44,2024-01-26 02:40:50.954792
9115,1355,69,2023-09-21 02:26:39.089401
9116,1208,41,2023-08-11 02:40:50.955058
9117,1860,5,2023-07-14 02:26:39.089470
9118,1016,24,2023-04-14 02:40:50.955292
9119,1987,85,2023-08-02 02:26:39.089557
9120,491,39,2023-04-26 02:40:50.955528
9121,1448,73,2023-06-16 02:26:39.089624
9122,1556,79,2023-11-07 02:40:50.955760
9123,402,54,2023-10-21 02:26:39.089690
9124,15,95,2023-06-29 02:40:50.956033
9125,1742,3,2023-03-15 02:26:39.089784
9126,924,18,2023-05-07 02:40:50.956257
9128,1706,77,2023-09-26 02:40:50.956498
9129,386,3,2023-09-25 02:26:39.089936
9130,1215,93,2023-03-18 02:40:50.956774
9131,1776,49,2023-05-18 02:26:39.090035
9132,1246,90,2023-12-27 02:40:50.957049
9133,394,50,2023-09-22 02:26:39.090128
9134,144,5,2023-10-18 02:40:50.957296
9135,384,74,2024-01-15 02:26:39.090196
9136,588,27,2024-02-17 02:40:50.957553
9137,92,63,2024-01-14 02:26:39.090262
9138,1324,13,2023-08-11 02:40:50.957820
9139,1707,89,2023-03-26 02:26:39.090327
9140,109,8,2023-10-10 02:40:50.958066
9141,844,27,2023-09-15 02:26:39.090392
9142,661,18,2023-08-06 02:40:50.958321
9143,1348,64,2023-06-22 02:26:39.090474
9144,708,30,2023-06-26 02:40:50.958564
9145,389,98,2023-03-30 02:26:39.090542
9146,993,48,2023-04-21 02:40:50.958832
9147,1514,44,2023-12-11 02:26:39.090627
9148,727,77,2023-04-13 02:40:50.959056
9149,1517,79,2023-10-04 02:26:39.090693
9150,911,98,2023-07-04 02:40:50.959325
9151,408,47,2023-07-26 02:26:39.090758
9152,1085,89,2023-12-03 02:40:50.959546
9153,673,26,2023-06-25 02:26:39.090853
9154,240,74,2023-06-20 02:40:50.959809
9155,381,82,2024-01-27 02:26:39.090924
9156,324,40,2023-08-19 02:40:50.960072
9157,1938,69,2023-11-17 02:26:39.091005
9158,1650,81,2023-06-14 02:40:50.960401
9159,1281,37,2023-10-22 02:26:39.091102
9160,920,47,2023-06-19 02:40:50.960624
9161,1860,7,2023-10-05 02:26:39.091202
9162,710,44,2023-07-15 02:40:50.960903
9163,406,74,2023-08-13 02:26:39.091269
9164,870,53,2024-02-19 02:40:50.961144
9165,1561,29,2023-04-21 02:26:39.091335
9166,316,48,2024-02-26 02:40:50.961447
9167,1532,96,2024-01-18 02:26:39.091400
9168,502,85,2023-09-23 02:40:50.961669
9169,1399,92,2023-05-14 02:26:39.091465
9170,1022,61,2023-09-01 02:40:50.961923
9171,1915,13,2023-05-07 02:26:39.091547
9172,720,77,2023-05-16 02:40:50.962174
9173,472,44,2023-10-18 02:26:39.091635
9174,949,61,2023-09-03 02:40:50.962454
9175,87,9,2023-05-20 02:26:39.091704
9176,275,92,2023-11-26 02:40:50.962682
9177,1347,68,2023-07-06 02:26:39.091769
9178,288,95,2023-04-23 02:40:50.962940
9179,1452,55,2023-11-19 02:26:39.091837
9180,767,21,2023-05-19 02:40:50.963227
9181,1055,45,2024-01-26 02:26:39.091937
9182,758,87,2024-01-23 02:40:50.963482
9183,380,84,2023-10-03 02:26:39.092005
9184,1760,69,2023-06-09 02:40:50.963724
9185,853,65,2023-10-04 02:26:39.092089
9186,57,99,2023-04-20 02:40:50.963970
9187,408,56,2023-04-01 02:26:39.092194
9188,1986,84,2023-03-31 02:40:50.964235
9189,703,70,2023-09-27 02:26:39.092277
9190,1908,14,2023-04-22 02:40:50.964472
9191,1281,26,2023-08-06 02:26:39.092343
9192,1073,33,2024-02-14 02:40:50.964728
9193,1483,52,2023-10-29 02:26:39.092409
9194,1414,45,2023-10-14 02:40:50.964949
9195,387,80,2023-06-16 02:26:39.092474
9196,1867,65,2023-10-29 02:40:50.965221
