id,season_id,episode_number,title,description,duration
848,12,11,Episode 11:  33 1 Voyage,A race against time to prevent disaster. 76,66
849,77,12,Episode 12:  19 1 Quest,A sacrifice is made for the greater good. 65,104
850,76,9,Episode 9:  32 1 Crusade,An unexpected discovery leads to a startling revelation. 80,90
851,17,10,Episode 10:  39 1 Saga,An unexpected discovery leads to a startling revelation. 81,35
852,34,14,Episode 14:  5 1 Revelation,"A hidden enemy emerges, threatening all they hold dear. 57",66
853,4,23,Episode 23:  20 1 Awakening,An unexpected discovery leads to a startling revelation. 82,70
854,58,7,Episode 7:  13 1 Resurgence,Mysteries deepen as the search for answers continues. 69,62
855,40,13,Episode 13:  9 1 Rebirth,Tensions rise as secrets begin to unravel. 71,69
856,34,15,Episode 15:  4 1 Eclipse,Betrayal and intrigue threaten to undo everything. 72,63
857,40,14,Episode 14:  6 1 Genesis,Betrayal and intrigue threaten to undo everything. 73,79
858,27,24,Episode 24:  10 1 Ascension,The quest for truth takes a dangerous turn. 69,115
859,47,9,Episode 9:  33 1 Legacy,A race against time to prevent disaster. 77,106
860,16,12,Episode 12:  21 1 Destiny,A journey into the unknown reveals new challenges. 66,31
861,31,11,Episode 11:  34 1 Harmony,A sacrifice is made for the greater good. 66,64
862,48,7,Episode 7:  14 1 Odyssey,The final battle brings a shocking conclusion. 61,55
863,28,10,Episode 10:  40 1 Voyage,A journey into the unknown reveals new challenges. 67,63
864,59,11,Episode 11:  35 1 Quest,A sacrifice is made for the greater good. 67,120
865,75,7,Episode 7:  15 1 Crusade,Mysteries deepen as the search for answers continues. 70,96
866,33,12,Episode 12:  22 1 Saga,An unexpected discovery leads to a startling revelation. 83,53
867,5,14,Episode 14:  7 1 Revelation,Mysteries deepen as the search for answers continues. 71,111
868,18,10,Episode 10:  41 1 Awakening,A confrontation with the past changes everything. 81,88
869,30,9,Episode 9:  34 1 Resurgence,The quest for truth takes a dangerous turn. 70,87
870,37,13,Episode 13:  11 1 Rebirth,The quest for truth takes a dangerous turn. 71,45
871,17,11,Episode 11:  36 1 Eclipse,The final battle brings a shocking conclusion. 62,48
872,30,10,Episode 10:  42 1 Genesis,A race against time to prevent disaster. 78,69
873,80,11,Episode 11:  37 1 Ascension,The final battle brings a shocking conclusion. 63,66
874,9,10,Episode 10:  43 1 Legacy,A sacrifice is made for the greater good. 68,44
875,44,24,Episode 24:  8 1 Destiny,The final battle brings a shocking conclusion. 64,57
876,32,12,Episode 12:  23 1 Harmony,The quest for truth takes a dangerous turn. 72,85
877,48,8,Episode 8:  27 1 Odyssey,"A hidden enemy emerges, threatening all they hold dear. 58",106
878,46,8,Episode 8:  28 1 Voyage,Betrayal and intrigue threaten to undo everything. 74,81
879,30,11,Episode 11:  38 1 Quest,The final battle brings a shocking conclusion. 65,74
880,34,16,Episode 16:  84 Crusade,Betrayal and intrigue threaten to undo everything. 75,32
881,58,8,Episode 8:  29 1 Saga,"A hidden enemy emerges, threatening all they hold dear. 59",41
882,1,9,Episode 9:  35 1 Revelation,A confrontation with the past changes everything. 82,96
883,43,12,Episode 12:  24 1 Awakening,The final battle brings a shocking conclusion. 66,85
884,58,9,Episode 9:  36 1 Resurgence,A journey into the unknown reveals new challenges. 68,107
885,85,10,Episode 10:  44 1 Rebirth,Mysteries deepen as the search for answers continues. 72,77
886,55,12,Episode 12:  25 1 Eclipse,New alliances are formed as old ones are tested. 80,30
887,9,11,Episode 11:  39 1 Genesis,The quest for truth takes a dangerous turn. 73,55
888,84,10,Episode 10:  45 1 Ascension,Mysteries deepen as the search for answers continues. 73,97
889,9,12,Episode 12:  26 1 Legacy,A race against time to prevent disaster. 79,58
890,65,12,Episode 12:  27 1 Destiny,The quest for truth takes a dangerous turn. 74,70
891,69,9,Episode 9:  37 1 Harmony,Betrayal and intrigue threaten to undo everything. 76,70
892,5,15,Episode 15:  5 1 Odyssey,A confrontation with the past changes everything. 83,91
893,40,31,Episode 31:  12 1 Voyage,A sacrifice is made for the greater good. 69,52
894,48,9,Episode 9:  38 1 Quest,A journey into the unknown reveals new challenges. 69,38
895,8,11,Episode 11:  40 1 Crusade,The quest for truth takes a dangerous turn. 75,91
896,41,16,Episode 16:  1 1 Saga,Tensions rise as secrets begin to unravel. 72,59
897,73,11,Episode 11:  41 1 Revelation,A journey into the unknown reveals new challenges. 70,70
898,82,11,Episode 11:  42 1 Awakening,A race against time to prevent disaster. 80,87
899,12,12,Episode 12:  28 1 Resurgence,"A hidden enemy emerges, threatening all they hold dear. 60",53
900,47,25,Episode 25:  29 1 Rebirth,Tensions rise as secrets begin to unravel. 73,76
901,14,9,Episode 9:  39 1 Eclipse,The quest for truth takes a dangerous turn. 76,70
902,57,12,Episode 12:  30 1 Genesis,Betrayal and intrigue threaten to undo everything. 77,112
903,64,11,Episode 11:  43 1 Ascension,A race against time to prevent disaster. 81,105
904,72,11,Episode 11:  44 1 Legacy,Mysteries deepen as the search for answers continues. 74,39
905,63,11,Episode 11:  45 1 Destiny,A journey into the unknown reveals new challenges. 71,105
906,44,12,Episode 12:  31 1 Harmony,An unexpected discovery leads to a startling revelation. 84,51
907,58,10,Episode 10:  46 1 Odyssey,The quest for truth takes a dangerous turn. 77,75
908,82,12,Episode 12:  32 1 Voyage,"A hidden enemy emerges, threatening all they hold dear. 61",49
909,14,10,Episode 10:  47 1 Quest,The quest for truth takes a dangerous turn. 78,84
910,34,17,Episode 17:  82 Crusade,Tensions rise as secrets begin to unravel. 74,68
911,46,9,Episode 9:  40 1 Saga,A journey into the unknown reveals new challenges. 72,51
912,81,13,Episode 13:  13 1 Revelation,An unexpected discovery leads to a startling revelation. 85,110
913,57,13,Episode 13:  14 1 Awakening,A confrontation with the past changes everything. 84,74
914,11,9,Episode 9:  41 1 Resurgence,New alliances are formed as old ones are tested. 81,59
915,2,10,Episode 10:  48 1 Rebirth,A journey into the unknown reveals new challenges. 73,61
916,86,13,Episode 13:  15 1 Eclipse,New alliances are formed as old ones are tested. 82,47
917,80,12,Episode 12:  33 1 Genesis,A sacrifice is made for the greater good. 70,88
918,57,14,Episode 14:  9 1 Ascension,A journey into the unknown reveals new challenges. 74,48
919,59,12,Episode 12:  34 1 Legacy,A journey into the unknown reveals new challenges. 75,55
920,4,14,Episode 14:  10 1 Destiny,An unexpected discovery leads to a startling revelation. 86,104
921,68,10,Episode 10:  49 1 Harmony,"A hidden enemy emerges, threatening all they hold dear. 62",110
922,36,12,Episode 12:  35 1 Odyssey,An unexpected discovery leads to a startling revelation. 87,101
923,14,11,Episode 11:  46 1 Voyage,A journey into the unknown reveals new challenges. 76,79
924,8,12,Episode 12:  36 1 Quest,The quest for truth takes a dangerous turn. 79,36
925,1,10,Episode 10:  50 1 Crusade,Betrayal and intrigue threaten to undo everything. 78,51
926,20,11,Episode 11:  47 1 Saga,The quest for truth takes a dangerous turn. 80,53
927,85,11,Episode 11:  48 1 Revelation,New alliances are formed as old ones are tested. 83,81
928,42,11,Episode 11:  49 1 Awakening,A race against time to prevent disaster. 82,61
929,58,11,Episode 11:  50 1 Resurgence,A sacrifice is made for the greater good. 71,66
930,43,13,Episode 13:  16 1 Rebirth,"A hidden enemy emerges, threatening all they hold dear. 63",106
931,56,6,Episode 6:  10 1 Eclipse,New alliances are formed as old ones are tested. 84,95
932,85,12,Episode 12:  37 1 Genesis,The final battle brings a shocking conclusion. 67,85
933,42,12,Episode 12:  38 1 Ascension,Tensions rise as secrets begin to unravel. 75,116
934,11,10,Episode 10:  51 1 Legacy,The final battle brings a shocking conclusion. 68,60
935,34,18,Episode 18:  81 Destiny,A confrontation with the past changes everything. 85,106
936,25,10,Episode 10:  52 1 Harmony,A sacrifice is made for the greater good. 72,32
937,76,10,Episode 10:  53 1 Odyssey,"A hidden enemy emerges, threatening all they hold dear. 64",119
938,26,12,Episode 12:  39 1 Voyage,The final battle brings a shocking conclusion. 69,119
939,14,12,Episode 12:  40 1 Quest,A sacrifice is made for the greater good. 73,72
940,33,13,Episode 13:  17 1 Crusade,An unexpected discovery leads to a startling revelation. 88,78
941,44,25,Episode 25:  18 1 Saga,The final battle brings a shocking conclusion. 70,47
942,40,15,Episode 15:  6 1 Revelation,A race against time to prevent disaster. 83,93
943,85,13,Episode 13:  19 1 Awakening,A confrontation with the past changes everything. 86,78
944,39,8,Episode 8:  30 1 Resurgence,A sacrifice is made for the greater good. 74,96
945,18,11,Episode 11:  51 1 Rebirth,An unexpected discovery leads to a startling revelation. 89,41
946,48,19,Episode 19:  20 1 Eclipse,Tensions rise as secrets begin to unravel. 76,46
947,20,12,Episode 12:  41 1 Genesis,A race against time to prevent disaster. 84,96
948,19,11,Episode 11:  52 1 Ascension,A race against time to prevent disaster. 85,49
949,29,7,Episode 7:  16 1 Legacy,A confrontation with the past changes everything. 87,105
950,79,10,Episode 10:  54 1 Destiny,Mysteries deepen as the search for answers continues. 75,59
951,42,13,Episode 13:  21 1 Harmony,A journey into the unknown reveals new challenges. 77,33
952,32,13,Episode 13:  22 1 Odyssey,Betrayal and intrigue threaten to undo everything. 79,67
953,5,16,Episode 16:  2 1 Voyage,The final battle brings a shocking conclusion. 71,107
954,72,12,Episode 12:  42 1 Quest,"A hidden enemy emerges, threatening all they hold dear. 65",39
955,34,19,Episode 19:  76 Crusade,A race against time to prevent disaster. 86,119
956,57,25,Episode 25:  7 1 Saga,A journey into the unknown reveals new challenges. 78,96
957,75,8,Episode 8:  31 1 Revelation,The quest for truth takes a dangerous turn. 81,91
958,44,13,Episode 13:  23 1 Awakening,Tensions rise as secrets begin to unravel. 77,65
959,70,13,Episode 13:  24 1 Resurgence,The final battle brings a shocking conclusion. 72,49
960,56,7,Episode 7:  17 1 Rebirth,"A hidden enemy emerges, threatening all they hold dear. 66",36
961,68,11,Episode 11:  53 1 Eclipse,"A hidden enemy emerges, threatening all they hold dear. 67",96
962,75,9,Episode 9:  42 1 Genesis,A confrontation with the past changes everything. 88,89
963,7,7,Episode 7:  18 1 Ascension,A journey into the unknown reveals new challenges. 79,64
964,26,13,Episode 13:  25 1 Legacy,The quest for truth takes a dangerous turn. 82,91
965,80,13,Episode 13:  26 1 Destiny,The quest for truth takes a dangerous turn. 83,60
966,7,8,Episode 8:  32 1 Harmony,The final battle brings a shocking conclusion. 73,115
967,74,7,Episode 7:  19 1 Odyssey,A race against time to prevent disaster. 87,112
968,20,13,Episode 13:  27 1 Voyage,The final battle brings a shocking conclusion. 74,92
969,25,11,Episode 11:  54 1 Quest,A journey into the unknown reveals new challenges. 80,46
970,27,9,Episode 9:  43 1 Crusade,A journey into the unknown reveals new challenges. 81,91
971,11,11,Episode 11:  55 1 Saga,Tensions rise as secrets begin to unravel. 78,76
972,6,11,Episode 11:  56 1 Revelation,An unexpected discovery leads to a startling revelation. 90,43
973,79,11,Episode 11:  57 1 Awakening,Tensions rise as secrets begin to unravel. 79,87
974,40,16,Episode 16:  3 1 Resurgence,Tensions rise as secrets begin to unravel. 80,118
975,21,10,Episode 10:  55 1 Rebirth,Betrayal and intrigue threaten to undo everything. 80,114
976,38,7,Episode 7:  20 1 Eclipse,A journey into the unknown reveals new challenges. 82,109
977,65,13,Episode 13:  28 1 Genesis,A sacrifice is made for the greater good. 75,55
978,68,12,Episode 12:  43 1 Ascension,A race against time to prevent disaster. 88,82
979,38,8,Episode 8:  33 1 Legacy,Mysteries deepen as the search for answers continues. 76,86
980,47,10,Episode 10:  56 1 Destiny,A confrontation with the past changes everything. 89,65
981,29,8,Episode 8:  34 1 Harmony,A sacrifice is made for the greater good. 76,80
982,77,13,Episode 13:  29 1 Odyssey,A sacrifice is made for the greater good. 77,62
983,14,13,Episode 13:  30 1 Voyage,A sacrifice is made for the greater good. 78,78
984,31,12,Episode 12:  44 1 Quest,A journey into the unknown reveals new challenges. 83,33
985,8,13,Episode 13:  31 1 Crusade,The quest for truth takes a dangerous turn. 84,112
986,15,13,Episode 13:  32 1 Saga,Mysteries deepen as the search for answers continues. 77,99
987,47,11,Episode 11:  58 1 Revelation,The final battle brings a shocking conclusion. 75,110
988,71,15,Episode 15:  8 1 Awakening,Tensions rise as secrets begin to unravel. 81,83
989,45,11,Episode 11:  59 1 Resurgence,The final battle brings a shocking conclusion. 76,99
990,73,17,Episode 17:  4 1 Rebirth,Mysteries deepen as the search for answers continues. 78,74
991,28,11,Episode 11:  60 1 Eclipse,A confrontation with the past changes everything. 90,61
992,11,37,Episode 37:  11 1 Genesis,A journey into the unknown reveals new challenges. 84,117
993,26,14,Episode 14:  12 1 Ascension,A journey into the unknown reveals new challenges. 85,30
994,63,12,Episode 12:  45 1 Legacy,The final battle brings a shocking conclusion. 77,39
995,33,14,Episode 14:  13 1 Destiny,New alliances are formed as old ones are tested. 85,68
996,43,14,Episode 14:  14 1 Harmony,New alliances are formed as old ones are tested. 86,53
997,9,13,Episode 13:  33 1 Odyssey,New alliances are formed as old ones are tested. 87,68
998,57,15,Episode 15:  9 1 Voyage,A sacrifice is made for the greater good. 79,53
999,69,10,Episode 10:  57 1 Quest,The quest for truth takes a dangerous turn. 85,90
1000,64,12,Episode 12:  46 1 Crusade,The quest for truth takes a dangerous turn. 86,116
1001,43,15,Episode 15:  10 1 Saga,An unexpected discovery leads to a startling revelation. 91,115
1002,54,8,Episode 8:  35 1 Revelation,New alliances are formed as old ones are tested. 88,105
1003,55,13,Episode 13:  34 1 Awakening,An unexpected discovery leads to a startling revelation. 92,47
1004,55,14,Episode 14:  15 1 Resurgence,An unexpected discovery leads to a startling revelation. 93,77
1005,6,12,Episode 12:  47 1 Rebirth,A sacrifice is made for the greater good. 80,84
1006,31,13,Episode 13:  35 1 Eclipse,New alliances are formed as old ones are tested. 89,40
1007,1,11,Episode 11:  61 1 Genesis,The final battle brings a shocking conclusion. 78,89
1008,45,12,Episode 12:  48 1 Ascension,A race against time to prevent disaster. 89,57
1009,21,11,Episode 11:  62 1 Legacy,A race against time to prevent disaster. 90,80
1010,6,13,Episode 13:  36 1 Destiny,Betrayal and intrigue threaten to undo everything. 81,68
1011,12,13,Episode 13:  37 1 Harmony,The final battle brings a shocking conclusion. 79,36
1012,41,17,Episode 17:  1 1 Odyssey,A journey into the unknown reveals new challenges. 86,98
1013,18,12,Episode 12:  49 1 Voyage,Tensions rise as secrets begin to unravel. 82,115
1014,10,6,Episode 6:  11 1 Quest,A confrontation with the past changes everything. 91,73
1015,6,14,Episode 14:  16 1 Crusade,The quest for truth takes a dangerous turn. 87,92
1016,78,16,Episode 16:  5 1 Saga,A race against time to prevent disaster. 91,67
1017,34,20,Episode 20:  67 Revelation,A confrontation with the past changes everything. 92,65
1018,14,14,Episode 14:  17 1 Awakening,A journey into the unknown reveals new challenges. 87,103
1019,16,13,Episode 13:  38 1 Resurgence,The final battle brings a shocking conclusion. 80,78
